"texture1","texture2","concept1","concept2","semantic_distance","identifier","group","perceptual_distance"
"D68","D22","comfort","efficiency",0.174768071614445,"comfort_efficiency_D68_D22","carquals",1.38802024373416
"D68","D22","comfort","reliability",0.342881771713193,"comfort_reliability_D68_D22","carquals",1.38802024373416
"D68","D22","comfort","speed",0.212012419253346,"comfort_speed_D68_D22","carquals",1.38802024373416
"D68","D22","reliability","safety",0.0888370431495094,"reliability_safety_D68_D22","carquals",1.38802024373416
"D68","D22","comfort","safety",0.419137875405503,"comfort_safety_D68_D22","carquals",1.38802024373416
"D68","D22","efficiency","safety",0.249485266732108,"efficiency_safety_D68_D22","carquals",1.38802024373416
"D68","D22","efficiency","reliability",0.16680005905759,"efficiency_reliability_D68_D22","carquals",1.38802024373416
"D68","D22","efficiency","speed",0.0265185198391464,"efficiency_speed_D68_D22","carquals",1.38802024373416
"D68","D22","reliability","speed",0.149403028181371,"reliability_speed_D68_D22","carquals",1.38802024373416
"D68","D22","safety","speed",0.236931876626211,"safety_speed_D68_D22","carquals",1.38802024373416
"D68","D25","comfort","efficiency",0.219407763802812,"comfort_efficiency_D68_D25","carquals",3.32009719041359
"D68","D25","comfort","reliability",0.562372349358561,"comfort_reliability_D68_D25","carquals",3.32009719041359
"D68","D25","comfort","safety",0.52872195878138,"comfort_safety_D68_D25","carquals",3.32009719041359
"D68","D25","comfort","speed",0.476533848317843,"comfort_speed_D68_D25","carquals",3.32009719041359
"D68","D25","efficiency","speed",0.676806603122147,"efficiency_speed_D68_D25","carquals",3.32009719041359
"D68","D25","efficiency","safety",0.354520427465069,"efficiency_safety_D68_D25","carquals",3.32009719041359
"D68","D25","reliability","safety",0.0388913624284818,"reliability_safety_D68_D25","carquals",3.32009719041359
"D68","D25","reliability","speed",0.887440034907425,"reliability_speed_D68_D25","carquals",3.32009719041359
"D68","D25","efficiency","reliability",0.393692984496424,"efficiency_reliability_D68_D25","carquals",3.32009719041359
"D68","D25","safety","speed",0.868157484032928,"safety_speed_D68_D25","carquals",3.32009719041359
"D68","D26","efficiency","reliability",0.485773871391114,"efficiency_reliability_D68_D26","carquals",2.61831516720157
"D68","D26","efficiency","speed",0.369812974594717,"efficiency_speed_D68_D26","carquals",2.61831516720157
"D68","D26","reliability","safety",0.255960524108256,"reliability_safety_D68_D26","carquals",2.61831516720157
"D68","D26","efficiency","safety",0.23149956344472,"efficiency_safety_D68_D26","carquals",2.61831516720157
"D68","D26","reliability","speed",0.771335395312625,"reliability_speed_D68_D26","carquals",2.61831516720157
"D68","D26","comfort","efficiency",0.260045893354882,"comfort_efficiency_D68_D26","carquals",2.61831516720157
"D68","D26","comfort","speed",0.102224188118333,"comfort_speed_D68_D26","carquals",2.61831516720157
"D68","D26","safety","speed",0.564971509387957,"safety_speed_D68_D26","carquals",2.61831516720157
"D68","D26","comfort","reliability",0.68076008788358,"comfort_reliability_D68_D26","carquals",2.61831516720157
"D68","D26","comfort","safety",0.463084655940903,"comfort_safety_D68_D26","carquals",2.61831516720157
"D68","D34","efficiency","safety",0.00109075116369217,"efficiency_safety_D68_D34","carquals",1.91454863159057
"D68","D34","efficiency","speed",0.381659728560706,"efficiency_speed_D68_D34","carquals",1.91454863159057
"D68","D34","reliability","speed",0.57880570973148,"reliability_speed_D68_D34","carquals",1.91454863159057
"D68","D34","reliability","safety",0.229998921660891,"reliability_safety_D68_D34","carquals",1.91454863159057
"D68","D34","safety","speed",0.383086956607535,"safety_speed_D68_D34","carquals",1.91454863159057
"D68","D34","efficiency","reliability",0.230808555922454,"efficiency_reliability_D68_D34","carquals",1.91454863159057
"D68","D34","comfort","safety",0.152377941791513,"comfort_safety_D68_D34","carquals",1.91454863159057
"D68","D34","comfort","reliability",0.369656573275053,"comfort_reliability_D68_D34","carquals",1.91454863159057
"D68","D34","comfort","efficiency",0.151159253369254,"comfort_efficiency_D68_D34","carquals",1.91454863159057
"D68","D34","comfort","speed",0.231128708844507,"comfort_speed_D68_D34","carquals",1.91454863159057
"D68","D36","comfort","efficiency",0.0983608276480096,"comfort_efficiency_D68_D36","carquals",1.46682713032201
"D68","D36","comfort","reliability",0.199664541598132,"comfort_reliability_D68_D36","carquals",1.46682713032201
"D68","D36","comfort","speed",0.334798213897617,"comfort_speed_D68_D36","carquals",1.46682713032201
"D68","D36","reliability","safety",0.0692230258232809,"reliability_safety_D68_D36","carquals",1.46682713032201
"D68","D36","comfort","safety",0.266328257941675,"comfort_safety_D68_D36","carquals",1.46682713032201
"D68","D36","efficiency","safety",0.359232709967679,"efficiency_safety_D68_D36","carquals",1.46682713032201
"D68","D36","efficiency","reliability",0.294870278795732,"efficiency_reliability_D68_D36","carquals",1.46682713032201
"D68","D36","efficiency","speed",0.239277361017457,"efficiency_speed_D68_D36","carquals",1.46682713032201
"D68","D36","reliability","speed",0.517524223517743,"reliability_speed_D68_D36","carquals",1.46682713032201
"D68","D36","safety","speed",0.574156681791759,"safety_speed_D68_D36","carquals",1.46682713032201
"D68","D37","comfort","reliability",0.302966437319153,"comfort_reliability_D68_D37","carquals",1.53877980768059
"D68","D37","comfort","efficiency",0.0131145002860713,"comfort_efficiency_D68_D37","carquals",1.53877980768059
"D68","D37","comfort","speed",0.0483502194663832,"comfort_speed_D68_D37","carquals",1.53877980768059
"D68","D37","efficiency","reliability",0.290926385082302,"efficiency_reliability_D68_D37","carquals",1.53877980768059
"D68","D37","efficiency","speed",0.0624387455065896,"efficiency_speed_D68_D37","carquals",1.53877980768059
"D68","D37","comfort","safety",0.0725210691770228,"comfort_safety_D68_D37","carquals",1.53877980768059
"D68","D37","reliability","speed",0.367836221387687,"reliability_speed_D68_D37","carquals",1.53877980768059
"D68","D37","reliability","safety",0.238952407880488,"reliability_safety_D68_D37","carquals",1.53877980768059
"D68","D37","efficiency","safety",0.0592950279733333,"efficiency_safety_D68_D37","carquals",1.53877980768059
"D68","D37","safety","speed",0.126881427024338,"safety_speed_D68_D37","carquals",1.53877980768059
"D68","D4","comfort","efficiency",0.257969199849707,"comfort_efficiency_D68_D4","carquals",0.813485746803907
"D68","D4","comfort","speed",0.0459870938584821,"comfort_speed_D68_D4","carquals",0.813485746803907
"D68","D4","comfort","reliability",0.572569162562833,"comfort_reliability_D68_D4","carquals",0.813485746803907
"D68","D4","efficiency","reliability",0.341692537515833,"efficiency_reliability_D68_D4","carquals",0.813485746803907
"D68","D4","reliability","safety",0.0115002824329224,"reliability_safety_D68_D4","carquals",0.813485746803907
"D68","D4","comfort","safety",0.582159136005892,"comfort_safety_D68_D4","carquals",0.813485746803907
"D68","D4","efficiency","safety",0.352610698090447,"efficiency_safety_D68_D4","carquals",0.813485746803907
"D68","D4","safety","speed",0.555044000133236,"safety_speed_D68_D4","carquals",0.813485746803907
"D68","D4","efficiency","speed",0.218949680719247,"efficiency_speed_D68_D4","carquals",0.813485746803907
"D68","D4","reliability","speed",0.545040149495411,"reliability_speed_D68_D4","carquals",0.813485746803907
"D68","D46","comfort","efficiency",0.177561264466893,"comfort_efficiency_D68_D46","carquals",2.71741882221323
"D68","D46","comfort","safety",0.187112299487678,"comfort_safety_D68_D46","carquals",2.71741882221323
"D68","D46","comfort","reliability",0.260280334567954,"comfort_reliability_D68_D46","carquals",2.71741882221323
"D68","D46","reliability","safety",0.0810861867571834,"reliability_safety_D68_D46","carquals",2.71741882221323
"D68","D46","efficiency","safety",0.00478574028986478,"efficiency_safety_D68_D46","carquals",2.71741882221323
"D68","D46","comfort","speed",0.105300469373388,"comfort_speed_D68_D46","carquals",2.71741882221323
"D68","D46","efficiency","reliability",0.0836451943371379,"efficiency_reliability_D68_D46","carquals",2.71741882221323
"D68","D46","efficiency","speed",0.283857889717032,"efficiency_speed_D68_D46","carquals",2.71741882221323
"D68","D46","reliability","speed",0.366396321188766,"reliability_speed_D68_D46","carquals",2.71741882221323
"D68","D46","safety","speed",0.296756275054116,"safety_speed_D68_D46","carquals",2.71741882221323
"D68","D47","safety","speed",0.491656963577455,"safety_speed_D68_D47","carquals",1.86130345778631
"D68","D47","reliability","speed",0.444425408554535,"reliability_speed_D68_D47","carquals",1.86130345778631
"D68","D47","efficiency","safety",0.0694951665421362,"efficiency_safety_D68_D47","carquals",1.86130345778631
"D68","D47","comfort","efficiency",0.358614114240718,"comfort_efficiency_D68_D47","carquals",1.86130345778631
"D68","D47","comfort","reliability",0.357582660288324,"comfort_reliability_D68_D47","carquals",1.86130345778631
"D68","D47","efficiency","reliability",0.0147733573321092,"efficiency_reliability_D68_D47","carquals",1.86130345778631
"D68","D47","comfort","safety",0.405950319419755,"comfort_safety_D68_D47","carquals",1.86130345778631
"D68","D47","reliability","safety",0.0525243314191977,"reliability_safety_D68_D47","carquals",1.86130345778631
"D68","D47","efficiency","speed",0.450108469070172,"efficiency_speed_D68_D47","carquals",1.86130345778631
"D68","D47","comfort","speed",0.0861894085247226,"comfort_speed_D68_D47","carquals",1.86130345778631
"D68","D48","comfort","efficiency",0.292515033156268,"comfort_efficiency_D68_D48","carquals",4.2490033029475
"D68","D48","comfort","reliability",0.317683828583702,"comfort_reliability_D68_D48","carquals",4.2490033029475
"D68","D48","comfort","speed",0.0178132371985185,"comfort_speed_D68_D48","carquals",4.2490033029475
"D68","D48","efficiency","speed",0.312246054128081,"efficiency_speed_D68_D48","carquals",4.2490033029475
"D68","D48","efficiency","safety",0.0153835442304076,"efficiency_safety_D68_D48","carquals",4.2490033029475
"D68","D48","efficiency","reliability",0.0209977129733925,"efficiency_reliability_D68_D48","carquals",4.2490033029475
"D68","D48","comfort","safety",0.286578632000181,"comfort_safety_D68_D48","carquals",4.2490033029475
"D68","D48","reliability","speed",0.337933118199845,"reliability_speed_D68_D48","carquals",4.2490033029475
"D68","D48","reliability","safety",0.037265309291115,"reliability_safety_D68_D48","carquals",4.2490033029475
"D68","D48","safety","speed",0.307087211253781,"safety_speed_D68_D48","carquals",4.2490033029475
"D68","D49","comfort","efficiency",0.0519081557951673,"comfort_efficiency_D68_D49","carquals",1.66750345377351
"D68","D49","reliability","speed",0.489283039956609,"reliability_speed_D68_D49","carquals",1.66750345377351
"D68","D49","safety","speed",0.273329985632878,"safety_speed_D68_D49","carquals",1.66750345377351
"D68","D49","comfort","reliability",0.426219016618702,"comfort_reliability_D68_D49","carquals",1.66750345377351
"D68","D49","comfort","speed",0.0369460099115617,"comfort_speed_D68_D49","carquals",1.66750345377351
"D68","D49","reliability","safety",0.212668556427435,"reliability_safety_D68_D49","carquals",1.66750345377351
"D68","D49","efficiency","safety",0.172256814342373,"efficiency_safety_D68_D49","carquals",1.66750345377351
"D68","D49","efficiency","speed",0.0929901580672807,"efficiency_speed_D68_D49","carquals",1.66750345377351
"D68","D49","comfort","safety",0.22165769570636,"comfort_safety_D68_D49","carquals",1.66750345377351
"D68","D49","efficiency","reliability",0.381046387774452,"efficiency_reliability_D68_D49","carquals",1.66750345377351
"D68","D51","comfort","reliability",0.227438353685341,"comfort_reliability_D68_D51","carquals",1.13311162030661
"D68","D51","efficiency","reliability",0.409380828241704,"efficiency_reliability_D68_D51","carquals",1.13311162030661
"D68","D51","comfort","efficiency",0.189506983544327,"comfort_efficiency_D68_D51","carquals",1.13311162030661
"D68","D51","comfort","speed",0.122034234346875,"comfort_speed_D68_D51","carquals",1.13311162030661
"D68","D51","reliability","safety",0.019319570905333,"reliability_safety_D68_D51","carquals",1.13311162030661
"D68","D51","efficiency","speed",0.0749793713057207,"efficiency_speed_D68_D51","carquals",1.13311162030661
"D68","D51","comfort","safety",0.209548738588661,"comfort_safety_D68_D51","carquals",1.13311162030661
"D68","D51","reliability","speed",0.352416094459443,"reliability_speed_D68_D51","carquals",1.13311162030661
"D68","D51","efficiency","safety",0.393313556696284,"efficiency_safety_D68_D51","carquals",1.13311162030661
"D68","D51","safety","speed",0.33521356665971,"safety_speed_D68_D51","carquals",1.13311162030661
"D68","D52","efficiency","safety",0.248327378589838,"efficiency_safety_D68_D52","carquals",1.35401660211329
"D68","D52","comfort","safety",0.312371278541402,"comfort_safety_D68_D52","carquals",1.35401660211329
"D68","D52","efficiency","reliability",0.265318357887345,"efficiency_reliability_D68_D52","carquals",1.35401660211329
"D68","D52","safety","speed",0.473621879071785,"safety_speed_D68_D52","carquals",1.35401660211329
"D68","D52","reliability","safety",0.0174979483426567,"reliability_safety_D68_D52","carquals",1.35401660211329
"D68","D52","efficiency","speed",0.236805803719286,"efficiency_speed_D68_D52","carquals",1.35401660211329
"D68","D52","comfort","efficiency",0.0686655044381346,"comfort_efficiency_D68_D52","carquals",1.35401660211329
"D68","D52","reliability","speed",0.489309961332896,"reliability_speed_D68_D52","carquals",1.35401660211329
"D68","D52","comfort","reliability",0.32891172323596,"comfort_reliability_D68_D52","carquals",1.35401660211329
"D68","D52","comfort","speed",0.166471665504271,"comfort_speed_D68_D52","carquals",1.35401660211329
"D68","D53","comfort","efficiency",0.0118397148777658,"comfort_efficiency_D68_D53","carquals",1.11798616309296
"D68","D53","comfort","safety",0.327486586096663,"comfort_safety_D68_D53","carquals",1.11798616309296
"D68","D53","comfort","reliability",0.48552047601977,"comfort_reliability_D68_D53","carquals",1.11798616309296
"D68","D53","comfort","speed",0.197665774386435,"comfort_speed_D68_D53","carquals",1.11798616309296
"D68","D53","safety","speed",0.518071348458138,"safety_speed_D68_D53","carquals",1.11798616309296
"D68","D53","efficiency","safety",0.317315348628499,"efficiency_safety_D68_D53","carquals",1.11798616309296
"D68","D53","efficiency","reliability",0.476481644817075,"efficiency_reliability_D68_D53","carquals",1.11798616309296
"D68","D53","reliability","speed",0.667374392510402,"reliability_speed_D68_D53","carquals",1.11798616309296
"D68","D53","efficiency","speed",0.210388547822064,"efficiency_speed_D68_D53","carquals",1.11798616309296
"D68","D53","reliability","safety",0.164684361672247,"reliability_safety_D68_D53","carquals",1.11798616309296
"D68","D55","comfort","reliability",0.208143445656598,"comfort_reliability_D68_D55","carquals",1.18858009688554
"D68","D55","efficiency","reliability",0.277942990010671,"efficiency_reliability_D68_D55","carquals",1.18858009688554
"D68","D55","comfort","efficiency",0.0770956783740828,"comfort_efficiency_D68_D55","carquals",1.18858009688554
"D68","D55","comfort","speed",0.370806893699843,"comfort_speed_D68_D55","carquals",1.18858009688554
"D68","D55","reliability","safety",0.114111245109268,"reliability_safety_D68_D55","carquals",1.18858009688554
"D68","D55","efficiency","speed",0.292353930052672,"efficiency_speed_D68_D55","carquals",1.18858009688554
"D68","D55","comfort","safety",0.0912994352750014,"comfort_safety_D68_D55","carquals",1.18858009688554
"D68","D55","reliability","speed",0.54641162751808,"reliability_speed_D68_D55","carquals",1.18858009688554
"D68","D55","efficiency","safety",0.164192505861124,"efficiency_safety_D68_D55","carquals",1.18858009688554
"D68","D55","safety","speed",0.442859348311162,"safety_speed_D68_D55","carquals",1.18858009688554
"D68","D56","comfort","efficiency",0.0949172261061744,"comfort_efficiency_D68_D56","carquals",2.08178781151083
"D68","D56","comfort","safety",0.0279720252189619,"comfort_safety_D68_D56","carquals",2.08178781151083
"D68","D56","comfort","reliability",0.168774023221695,"comfort_reliability_D68_D56","carquals",2.08178781151083
"D68","D56","efficiency","speed",0.306256229439226,"efficiency_speed_D68_D56","carquals",2.08178781151083
"D68","D56","reliability","speed",0.3707445740135,"reliability_speed_D68_D56","carquals",2.08178781151083
"D68","D56","efficiency","safety",0.0663143331374421,"efficiency_safety_D68_D56","carquals",2.08178781151083
"D68","D56","comfort","speed",0.206240669640846,"comfort_speed_D68_D56","carquals",2.08178781151083
"D68","D56","efficiency","reliability",0.0793630563795813,"efficiency_reliability_D68_D56","carquals",2.08178781151083
"D68","D56","reliability","safety",0.141325528456445,"reliability_safety_D68_D56","carquals",2.08178781151083
"D68","D56","safety","speed",0.234204256917438,"safety_speed_D68_D56","carquals",2.08178781151083
"D68","D57","comfort","efficiency",0.0515198212006775,"comfort_efficiency_D68_D57","carquals",0.93141852461494
"D68","D57","comfort","reliability",0.0797257401864735,"comfort_reliability_D68_D57","carquals",0.93141852461494
"D68","D57","efficiency","reliability",0.12840101578422,"efficiency_reliability_D68_D57","carquals",0.93141852461494
"D68","D57","comfort","safety",0.0449013119906814,"comfort_safety_D68_D57","carquals",0.93141852461494
"D68","D57","comfort","speed",0.396176425981864,"comfort_speed_D68_D57","carquals",0.93141852461494
"D68","D57","reliability","safety",0.0339131172940159,"reliability_safety_D68_D57","carquals",0.93141852461494
"D68","D57","efficiency","speed",0.344322644364228,"efficiency_speed_D68_D57","carquals",0.93141852461494
"D68","D57","efficiency","safety",0.0941978883120282,"efficiency_safety_D68_D57","carquals",0.93141852461494
"D68","D57","reliability","speed",0.454428615575916,"reliability_speed_D68_D57","carquals",0.93141852461494
"D68","D57","safety","speed",0.424183086141718,"safety_speed_D68_D57","carquals",0.93141852461494
"D68","D64","comfort","efficiency",0.313795143488813,"comfort_efficiency_D68_D64","carquals",2.08975997041628
"D68","D64","efficiency","reliability",0.191005346436175,"efficiency_reliability_D68_D64","carquals",2.08975997041628
"D68","D64","comfort","reliability",0.474008445655775,"comfort_reliability_D68_D64","carquals",2.08975997041628
"D68","D64","reliability","safety",0.105623999157474,"reliability_safety_D68_D64","carquals",2.08975997041628
"D68","D64","comfort","safety",0.377131270685072,"comfort_safety_D68_D64","carquals",2.08975997041628
"D68","D64","comfort","speed",0.0845362991755558,"comfort_speed_D68_D64","carquals",2.08975997041628
"D68","D64","efficiency","speed",0.405283991141457,"efficiency_speed_D68_D64","carquals",2.08975997041628
"D68","D64","efficiency","safety",0.0819257163294669,"efficiency_safety_D68_D64","carquals",2.08975997041628
"D68","D64","reliability","speed",0.558638468694292,"reliability_speed_D68_D64","carquals",2.08975997041628
"D68","D64","safety","speed",0.463714362797521,"safety_speed_D68_D64","carquals",2.08975997041628
"D68","D65","reliability","speed",0.398818335013135,"reliability_speed_D68_D65","carquals",1.69538957116718
"D68","D65","reliability","safety",0.224007842333297,"reliability_safety_D68_D65","carquals",1.69538957116718
"D68","D65","safety","speed",0.176194554379016,"safety_speed_D68_D65","carquals",1.69538957116718
"D68","D65","efficiency","speed",0.177133671322207,"efficiency_speed_D68_D65","carquals",1.69538957116718
"D68","D65","efficiency","safety",0.000875790054809367,"efficiency_safety_D68_D65","carquals",1.69538957116718
"D68","D65","comfort","efficiency",0.260214470241322,"comfort_efficiency_D68_D65","carquals",1.69538957116718
"D68","D65","comfort","speed",0.100984155409275,"comfort_speed_D68_D65","carquals",1.69538957116718
"D68","D65","comfort","reliability",0.462056657938651,"comfort_reliability_D68_D65","carquals",1.69538957116718
"D68","D65","efficiency","reliability",0.223207356854548,"efficiency_reliability_D68_D65","carquals",1.69538957116718
"D68","D65","comfort","safety",0.259335514106352,"comfort_safety_D68_D65","carquals",1.69538957116718
"D68","D74","efficiency","reliability",0.129464446994664,"efficiency_reliability_D68_D74","carquals",2.69807758258557
"D68","D74","reliability","speed",0.240116398706406,"reliability_speed_D68_D74","carquals",2.69807758258557
"D68","D74","reliability","safety",0.0592254151843179,"reliability_safety_D68_D74","carquals",2.69807758258557
"D68","D74","efficiency","safety",0.185516991293362,"efficiency_safety_D68_D74","carquals",2.69807758258557
"D68","D74","safety","speed",0.295530910811376,"safety_speed_D68_D74","carquals",2.69807758258557
"D68","D74","comfort","speed",0.0105499462381651,"comfort_speed_D68_D74","carquals",2.69807758258557
"D68","D74","comfort","efficiency",0.0917279571388478,"comfort_efficiency_D68_D74","carquals",2.69807758258557
"D68","D74","efficiency","speed",0.105075439928592,"efficiency_speed_D68_D74","carquals",2.69807758258557
"D68","D74","comfort","safety",0.276891779584836,"comfort_safety_D68_D74","carquals",2.69807758258557
"D68","D74","comfort","reliability",0.222584686812292,"comfort_reliability_D68_D74","carquals",2.69807758258557
"D68","D76","comfort","safety",0.0922257003964313,"comfort_safety_D68_D76","carquals",0.679311547528362
"D68","D76","comfort","efficiency",0.214251683629737,"comfort_efficiency_D68_D76","carquals",0.679311547528362
"D68","D76","efficiency","speed",0.0160548683146269,"efficiency_speed_D68_D76","carquals",0.679311547528362
"D68","D76","efficiency","safety",0.301168970490692,"efficiency_safety_D68_D76","carquals",0.679311547528362
"D68","D76","comfort","speed",0.208681287536426,"comfort_speed_D68_D76","carquals",0.679311547528362
"D68","D76","comfort","reliability",0.236981229652638,"comfort_reliability_D68_D76","carquals",0.679311547528362
"D68","D76","reliability","speed",0.439027871252035,"reliability_speed_D68_D76","carquals",0.679311547528362
"D68","D76","efficiency","reliability",0.434586513419099,"efficiency_reliability_D68_D76","carquals",0.679311547528362
"D68","D76","safety","speed",0.299672104884234,"safety_speed_D68_D76","carquals",0.679311547528362
"D68","D76","reliability","safety",0.146170567899916,"reliability_safety_D68_D76","carquals",0.679311547528362
"D68","D77","reliability","safety",0.109801473293866,"reliability_safety_D68_D77","carquals",1.10816105264799
"D68","D77","reliability","speed",0.830156700166199,"reliability_speed_D68_D77","carquals",1.10816105264799
"D68","D77","efficiency","safety",0.259841241594432,"efficiency_safety_D68_D77","carquals",1.10816105264799
"D68","D77","comfort","efficiency",0.0366373091476139,"comfort_efficiency_D68_D77","carquals",1.10816105264799
"D68","D77","safety","speed",0.760972651593704,"safety_speed_D68_D77","carquals",1.10816105264799
"D68","D77","comfort","reliability",0.334748645703021,"comfort_reliability_D68_D77","carquals",1.10816105264799
"D68","D77","efficiency","speed",0.57779957062999,"efficiency_speed_D68_D77","carquals",1.10816105264799
"D68","D77","comfort","safety",0.225868596287954,"comfort_safety_D68_D77","carquals",1.10816105264799
"D68","D77","efficiency","reliability",0.367243552516478,"efficiency_reliability_D68_D77","carquals",1.10816105264799
"D68","D77","comfort","speed",0.609518229656727,"comfort_speed_D68_D77","carquals",1.10816105264799
"D68","D78","comfort","efficiency",0.0460685216402259,"comfort_efficiency_D68_D78","carquals",0.649987143371569
"D68","D78","comfort","speed",0.00423365998293024,"comfort_speed_D68_D78","carquals",0.649987143371569
"D68","D78","comfort","reliability",0.145693202269876,"comfort_reliability_D68_D78","carquals",0.649987143371569
"D68","D78","efficiency","reliability",0.100323815025064,"efficiency_reliability_D68_D78","carquals",0.649987143371569
"D68","D78","reliability","safety",0.196771767589415,"reliability_safety_D68_D78","carquals",0.649987143371569
"D68","D78","comfort","safety",0.335133741918239,"comfort_safety_D68_D78","carquals",0.649987143371569
"D68","D78","efficiency","safety",0.29294340028523,"efficiency_safety_D68_D78","carquals",0.649987143371569
"D68","D78","safety","speed",0.364607427373382,"safety_speed_D68_D78","carquals",0.649987143371569
"D68","D78","efficiency","speed",0.0541020991804619,"efficiency_speed_D68_D78","carquals",0.649987143371569
"D68","D78","reliability","speed",0.161671767084253,"reliability_speed_D68_D78","carquals",0.649987143371569
"D68","D79","reliability","speed",0.310065950715208,"reliability_speed_D68_D79","carquals",0.462676868717919
"D68","D79","efficiency","safety",0.167918233348528,"efficiency_safety_D68_D79","carquals",0.462676868717919
"D68","D79","comfort","efficiency",0.149896364772554,"comfort_efficiency_D68_D79","carquals",0.462676868717919
"D68","D79","efficiency","speed",0.237731711233083,"efficiency_speed_D68_D79","carquals",0.462676868717919
"D68","D79","safety","speed",0.394933158931296,"safety_speed_D68_D79","carquals",0.462676868717919
"D68","D79","efficiency","reliability",0.0821472785488073,"efficiency_reliability_D68_D79","carquals",0.462676868717919
"D68","D79","comfort","safety",0.304198484729113,"comfort_safety_D68_D79","carquals",0.462676868717919
"D68","D79","reliability","safety",0.0829231411361468,"reliability_safety_D68_D79","carquals",0.462676868717919
"D68","D79","comfort","speed",0.0753170743203921,"comfort_speed_D68_D79","carquals",0.462676868717919
"D68","D79","comfort","reliability",0.222900809759389,"comfort_reliability_D68_D79","carquals",0.462676868717919
"D68","D82","comfort","safety",0.159848057071257,"comfort_safety_D68_D82","carquals",0.803016090242337
"D68","D82","comfort","speed",0.369089965318205,"comfort_speed_D68_D82","carquals",0.803016090242337
"D68","D82","comfort","efficiency",0.063500854460417,"comfort_efficiency_D68_D82","carquals",0.803016090242337
"D68","D82","efficiency","speed",0.433311888723891,"efficiency_speed_D68_D82","carquals",0.803016090242337
"D68","D82","efficiency","safety",0.101225359714646,"efficiency_safety_D68_D82","carquals",0.803016090242337
"D68","D82","reliability","speed",0.421795577008484,"reliability_speed_D68_D82","carquals",0.803016090242337
"D68","D82","comfort","reliability",0.0685824782376305,"comfort_reliability_D68_D82","carquals",0.803016090242337
"D68","D82","safety","speed",0.503036367707913,"safety_speed_D68_D82","carquals",0.803016090242337
"D68","D82","efficiency","reliability",0.00801593501219533,"efficiency_reliability_D68_D82","carquals",0.803016090242337
"D68","D82","reliability","safety",0.0893218272117606,"reliability_safety_D68_D82","carquals",0.803016090242337
"D68","D83","efficiency","safety",0.394031215803688,"efficiency_safety_D68_D83","carquals",1.00271295728067
"D68","D83","comfort","safety",0.35654247476337,"comfort_safety_D68_D83","carquals",1.00271295728067
"D68","D83","comfort","reliability",0.471031490552724,"comfort_reliability_D68_D83","carquals",1.00271295728067
"D68","D83","reliability","speed",0.484431031688809,"reliability_speed_D68_D83","carquals",1.00271295728067
"D68","D83","efficiency","reliability",0.506553036756632,"efficiency_reliability_D68_D83","carquals",1.00271295728067
"D68","D83","comfort","speed",0.0250943873471703,"comfort_speed_D68_D83","carquals",1.00271295728067
"D68","D83","efficiency","speed",0.0692092033226195,"efficiency_speed_D68_D83","carquals",1.00271295728067
"D68","D83","safety","speed",0.360360815151521,"safety_speed_D68_D83","carquals",1.00271295728067
"D68","D83","reliability","safety",0.122047002586715,"reliability_safety_D68_D83","carquals",1.00271295728067
"D68","D83","comfort","efficiency",0.0407552867091434,"comfort_efficiency_D68_D83","carquals",1.00271295728067
"D68","D84","comfort","safety",0.102692655940516,"comfort_safety_D68_D84","carquals",0.874299015284589
"D68","D84","comfort","speed",0.494912410179551,"comfort_speed_D68_D84","carquals",0.874299015284589
"D68","D84","comfort","efficiency",0.186970820251866,"comfort_efficiency_D68_D84","carquals",0.874299015284589
"D68","D84","efficiency","speed",0.665574796115145,"efficiency_speed_D68_D84","carquals",0.874299015284589
"D68","D84","efficiency","safety",0.0797920372323028,"efficiency_safety_D68_D84","carquals",0.874299015284589
"D68","D84","reliability","speed",0.604441161617626,"reliability_speed_D68_D84","carquals",0.874299015284589
"D68","D84","comfort","reliability",0.138688679615009,"comfort_reliability_D68_D84","carquals",0.874299015284589
"D68","D84","safety","speed",0.577946598867295,"safety_speed_D68_D84","carquals",0.874299015284589
"D68","D84","efficiency","reliability",0.0411495388326429,"efficiency_reliability_D68_D84","carquals",0.874299015284589
"D68","D84","reliability","safety",0.036580605928973,"reliability_safety_D68_D84","carquals",0.874299015284589
"D68","D85","comfort","safety",0.362167258106776,"comfort_safety_D68_D85","carquals",0.611058228119921
"D68","D85","efficiency","safety",0.309855118849381,"efficiency_safety_D68_D85","carquals",0.611058228119921
"D68","D85","comfort","speed",0.232485802535262,"comfort_speed_D68_D85","carquals",0.611058228119921
"D68","D85","reliability","speed",0.460851892419502,"reliability_speed_D68_D85","carquals",0.611058228119921
"D68","D85","comfort","reliability",0.23796525890684,"comfort_reliability_D68_D85","carquals",0.611058228119921
"D68","D85","efficiency","reliability",0.183039001160946,"efficiency_reliability_D68_D85","carquals",0.611058228119921
"D68","D85","safety","speed",0.573502294455944,"safety_speed_D68_D85","carquals",0.611058228119921
"D68","D85","reliability","safety",0.130471081076912,"reliability_safety_D68_D85","carquals",0.611058228119921
"D68","D85","efficiency","speed",0.289631128714226,"efficiency_speed_D68_D85","carquals",0.611058228119921
"D68","D85","comfort","efficiency",0.0571101774809035,"comfort_efficiency_D68_D85","carquals",0.611058228119921
"D68","D87","comfort","efficiency",0.775317149888098,"comfort_efficiency_D68_D87","carquals",1.15144454900428
"D68","D87","comfort","reliability",0.327404003569652,"comfort_reliability_D68_D87","carquals",1.15144454900428
